Order_ID,order_date,Region,Country,Customer_ID,Customer_Name,Segment,day_to_ship,Product_ID,Category,Subcategory,Quantity,sales_THB
CA-2016-119018,2023-11-04,West,United States,HF-14995,Jeana Wilsone,Consumer,4.0,OFF-BI-10000494,Office Supplies,Binders,1,151.27
CA-2016-119018,2023-11-04,West,United States,HF-14995,Jeana Wilsone,Consumer,4.0,OFF-PA-10000295,Office Supplies,Paper,6,1408.34
US-2016-152373,2023-09-05,Central,United States,HF-14995,Jeana Wilsone,Consumer,6.0,OFF-ST-10003479,Office Supplies,Storage,3,
US-2017-166037,2024-01-28,East,United States,HF-14995,Jeana Wilsone,Consumer,4.0,TEC-AC-10002800,Technology,Accessories,9,16521.66
US-2016-147711,2023-09-03,East,United States,JC-15775,Danielle Garnsey,Consumer,5.0,FUR-BO-10003159,Furniture,Bookcases,3,
US-2016-147711,2023-09-03,East,United States,JC-15775,Danielle Garnsey,Consumer,5.0,FUR-FU-10002364,Furniture,Furnishings,2,
US-2016-147711,2023-09-03,East,United States,JC-15775,Danielle Garnsey,Consumer,5.0,OFF-BI-10003350,Office Supplies,Binders,2,
US-2016-147711,2023-09-03,East,United States,JC-15775,Danielle Garnsey,Consumer,5.0,OFF-LA-10004093,Office Supplies,Labels,8,
CA-2016-124527,2023-11-16,West,United States,MC-17605,Jennette Tomovic,Corporate,1.0,OFF-BI-10004967,Office Supplies,Binders,5,302.15
CA-2016-162348,2023-11-10,West,United States,MC-18100,Humfrid Stranahan,Consumer,5.0,FUR-FU-10003731,Furniture,Furnishings,1,363.6
CA-2016-109827,2023-12-25,West,United States,LW-16825,Javier Legrave,Corporate,7.0,FUR-TA-10002607,Furniture,Tables,1,1279.2
CA-2016-109827,2023-12-25,West,United States,KH-16510,Broderick Bragge,Consumer,7.0,TEC-MA-10003356,Technology,Machines,2,9743.18
CA-2016-109827,2023-12-25,West,United States,RB-19645,Hester Woolmington,Corporate,7.0,TEC-AC-10002217,Technology,Accessories,3,1628.37
CA-2016-109827,2023-12-25,West,United States,GD-14590,Jacklin Sloss,Corporate,7.0,TEC-AC-10004353,Technology,Accessories,2,3637.86
CA-2016-109827,2023-12-25,West,United States,EB-13705,Fidel Yedall,Corporate,7.0,FUR-CH-10004754,Furniture,Chairs,2,1731.16
CA-2016-118689,2023-10-02,Central,United States,TC-20980,Aurea Roddie,Corporate,7.0,OFF-ST-10001558,Office Supplies,Storage,2,1176.04
CA-2016-118689,2023-10-02,Central,United States,PW-19030,Henrik Hackworth,Corporate,7.0,TEC-CO-10004722,Technology,Copiers,5,633642.8
CA-2016-118689,2023-10-02,Central,United States,CS-11860,Penelope Papaminas,Consumer,7.0,OFF-BI-10004600,Office Supplies,Binders,2,26648.56
CA-2016-118689,2023-10-02,Central,United States,DP-13165,Ardisj Hansmann,Consumer,7.0,OFF-BI-10003712,Office Supplies,Binders,7,1244.48
CA-2016-118689,2023-10-02,Central,United States,PJ-19015,Brenn Kausche,Consumer,7.0,OFF-AR-10001958,Office Supplies,Art,2,1229.63
CA-2016-140438,2023-12-24,East,United States,BM-11575,Vernice McConnell,Corporate,3.0,TEC-PH-10001750,Technology,Phones,3,7205.37
CA-2016-153101,2023-09-08,West,United States,FC-14335,Gizela Fiorentino,Corporate,0.0,FUR-TA-10003008,Furniture,Tables,1,
CA-2016-142615,2023-11-20,West,United States,FC-14335,Gizela Fiorentino,Corporate,4.0,TEC-AC-10004803,Technology,Accessories,2,1011.13
CA-2017-107517,2024-02-05,West,United States,NP-18670,Kimberlee Kapelhoff,Consumer,4.0,OFF-AP-10000275,Office Supplies,Appliances,5,59293.24
CA-2017-107517,2024-02-05,West,United States,BT-11440,Alfons Abyss,Consumer,4.0,TEC-PH-10003505,Technology,Phones,5,13414.79
US-2016-159093,2023-05-09,West,United States,JO-15145,Kinsley Ranson,Corporate,5.0,OFF-PA-10001260,Office Supplies,Paper,4,
CA-2016-162110,2023-07-18,West,United States,JO-15145,Kinsley Ranson,Corporate,4.0,TEC-PH-10001924,Technology,Phones,1,
US-2016-163461,2023-06-18,Central,United States,PS-18760,Dur I'anson,Consumer,3.0,OFF-PA-10003134,Office Supplies,Paper,2,
CA-2017-128965,2024-04-17,West,United States,PS-18760,Dur I'anson,Consumer,5.0,OFF-PA-10004911,Office Supplies,Paper,3,1017.81
CA-2017-128965,2024-04-17,West,United States,PS-18760,Dur I'anson,Consumer,5.0,OFF-LA-10001404,Office Supplies,Labels,2,266.93
CA-2017-128965,2024-04-17,West,United States,MY-17380,Tanney Falconer,Corporate,5.0,OFF-FA-10001561,Office Supplies,Fasteners,5,394.25
CA-2017-128965,2024-04-17,West,United States,SC-20230,Wanda Srutton,Corporate,5.0,TEC-AC-10001383,Technology,Accessories,11,9942.62
CA-2017-128965,2024-04-17,West,United States,SC-20230,Wanda Srutton,Corporate,5.0,OFF-LA-10003190,Office Supplies,Labels,8,833.34
CA-2017-128965,2024-04-17,West,United States,SC-20230,Wanda Srutton,Corporate,5.0,FUR-CH-10003774,Furniture,Chairs,3,7897.67
US-2016-126452,2023-08-21,West,United States,SC-20230,Wanda Srutton,Corporate,7.0,OFF-BI-10004465,Office Supplies,Binders,2,
US-2016-126452,2023-08-21,West,United States,SC-20230,Wanda Srutton,Corporate,7.0,TEC-PH-10003555,Technology,Phones,5,
US-2016-126452,2023-08-21,West,United States,SC-20230,Wanda Srutton,Corporate,7.0,TEC-AC-10000844,Technology,Accessories,3,
US-2016-126452,2023-08-21,West,United States,RF-19345,Imogen Tilbrook,Corporate,7.0,TEC-PH-10003187,Technology,Phones,2,
US-2016-126452,2023-08-21,West,United States,TB-21520,Devonna Larmouth,Consumer,7.0,FUR-TA-10003569,Furniture,Tables,9,
US-2016-126452,2023-08-21,West,United States,TB-21520,Devonna Larmouth,Consumer,7.0,OFF-PA-10003848,Office Supplies,Paper,2,
US-2016-126452,2023-08-21,West,United States,CG-12520,Raf Bratchell,Consumer,7.0,OFF-PA-10002606,Office Supplies,Paper,9,
CA-2016-145009,2023-12-05,Central,United States,CG-12520,Raf Bratchell,Consumer,3.0,OFF-LA-10004853,Office Supplies,Labels,3,435.45
CA-2017-120222,2024-04-25,West,United States,TN-21040,Sandy Dacca,Home Office,7.0,OFF-PA-10004675,Office Supplies,Paper,3,700.09
CA-2017-120222,2024-04-25,West,United States,HR-14830,Cory Mayow,Corporate,7.0,OFF-BI-10000666,Office Supplies,Binders,3,2695.42
CA-2016-140249,2023-09-27,West,United States,EM-13825,Boony Grigoroni,Corporate,6.0,TEC-PH-10002584,Technology,Phones,2,
US-2017-128398,2024-05-02,West,United States,NP-18700,Hilly Daniaud,Consumer,3.0,TEC-AC-10001714,Technology,Accessories,4,5744.43
CA-2016-105473,2023-04-16,West,United States,MS-17710,Bertina Truggian,Consumer,2.0,OFF-SU-10003567,Office Supplies,Supplies,3,
CA-2017-121706,2024-02-26,West,United States,JL-15235,Jillian Helmke,Consumer,5.0,OFF-AP-10003287,Office Supplies,Appliances,7,13067.13
CA-2017-109211,2024-04-04,East,United States,JL-15235,Jillian Helmke,Consumer,6.0,OFF-EN-10001532,Office Supplies,Envelopes,1,610.57
CA-2016-140046,2023-07-28,West,United States,ST-20530,Sabina Scherer,Consumer,6.0,OFF-LA-10000305,Office Supplies,Labels,3,
CA-2016-125094,2023-11-05,West,United States,JO-15550,George Unitt,Home Office,4.0,TEC-AC-10004420,Technology,Accessories,4,17623.14
CA-2016-106243,2023-09-30,East,United States,GK-14620,Zachary Peppard,Corporate,4.0,FUR-BO-10003034,Furniture,Bookcases,5,
CA-2016-157588,2023-07-14,South,United States,RH-19510,Noreen Arens,Home Office,5.0,OFF-BI-10003963,Office Supplies,Binders,5,
CA-2016-157588,2023-07-14,South,United States,TB-21190,Gerrard Fegan,Home Office,5.0,FUR-FU-10004848,Furniture,Furnishings,1,
CA-2016-157161,2023-07-16,South,United States,JD-15895,Cinda Silbersak,Corporate,4.0,OFF-EN-10001509,Office Supplies,Envelopes,5,
CA-2016-157161,2023-07-16,South,United States,JD-15895,Cinda Silbersak,Corporate,4.0,OFF-AR-10003338,Office Supplies,Art,3,
CA-2016-157161,2023-07-16,South,United States,MP-17965,Alonso Pautard,Corporate,4.0,OFF-BI-10004728,Office Supplies,Binders,5,
CA-2016-157161,2023-07-16,South,United States,JB-16000,Marven Crane,Consumer,4.0,TEC-AC-10000358,Technology,Accessories,2,
CA-2016-157161,2023-07-16,South,United States,AB-10105,Chelsea Albisser,Consumer,4.0,OFF-BI-10002764,Office Supplies,Binders,2,
CA-2016-157161,2023-07-16,South,United States,AB-10105,Chelsea Albisser,Consumer,4.0,OFF-PA-10001461,Office Supplies,Paper,9,
US-2016-119298,2023-11-25,South,United States,JA-15970,Angelico Gerrens,Consumer,3.0,TEC-PH-10002564,Technology,Phones,2,2207.99
CA-2017-149076,2024-01-14,West,United States,JA-15970,Angelico Gerrens,Consumer,5.0,OFF-PA-10000483,Office Supplies,Paper,5,5631.69
CA-2016-116526,2023-09-01,Central,United States,JA-15970,Angelico Gerrens,Consumer,4.0,OFF-BI-10004728,Office Supplies,Binders,5,
CA-2016-116526,2023-09-01,Central,United States,JA-15970,Angelico Gerrens,Consumer,4.0,TEC-PH-10002365,Technology,Phones,1,
CA-2016-116526,2023-09-01,Central,United States,BB-11545,Kesley Burroughes,Corporate,4.0,OFF-AP-10002457,Office Supplies,Appliances,4,
CA-2016-116526,2023-09-01,Central,United States,DK-13375,Drucie Fitzpayn,Consumer,4.0,OFF-BI-10000320,Office Supplies,Binders,4,
CA-2016-116526,2023-09-01,Central,United States,RH-19600,Gerri Dymidowicz,Consumer,4.0,OFF-AR-10004999,Office Supplies,Art,2,
CA-2016-116526,2023-09-01,Central,United States,RH-19600,Gerri Dymidowicz,Consumer,4.0,OFF-BI-10001116,Office Supplies,Binders,5,
US-2016-154256,2023-06-23,East,United States,AP-10915,Rosalinde Crofthwaite,Consumer,4.0,OFF-LA-10003720,Office Supplies,Labels,7,
US-2017-101840,2024-02-06,East,United States,EB-13750,Sheppard Sugge,Corporate,6.0,TEC-PH-10002538,Technology,Phones,6,8325.38
US-2017-101840,2024-02-06,East,United States,EB-13750,Sheppard Sugge,Corporate,6.0,OFF-BI-10000279,Office Supplies,Binders,4,1692.45
CA-2017-131653,2024-01-29,East,United States,EB-13750,Sheppard Sugge,Corporate,7.0,OFF-LA-10001045,Office Supplies,Labels,2,189.42
US-2016-157840,2023-12-20,Central,United States,EB-13750,Sheppard Sugge,Corporate,3.0,OFF-PA-10003673,Office Supplies,Paper,5,1218.67
CA-2016-145548,2023-11-11,East,United States,EB-13750,Sheppard Sugge,Corporate,5.0,OFF-ST-10002562,Office Supplies,Storage,3,1016.47
CA-2016-145548,2023-11-11,East,United States,EB-13750,Sheppard Sugge,Corporate,5.0,TEC-AC-10002305,Technology,Accessories,2,1300.38
CA-2016-145548,2023-11-11,East,United States,JE-15610,Gleda Rhyme,Corporate,5.0,OFF-AR-10003373,Office Supplies,Art,3,3357.15
CA-2016-145548,2023-11-11,East,United States,CS-11860,Penelope Papaminas,Consumer,5.0,FUR-CH-10003774,Furniture,Chairs,3,8873.16
CA-2016-145548,2023-11-11,East,United States,PB-19105,Cos Mackstead,Consumer,5.0,OFF-BI-10001510,Office Supplies,Binders,3,1986.98
CA-2016-145548,2023-11-11,East,United States,PB-19105,Cos Mackstead,Consumer,5.0,OFF-BI-10004236,Office Supplies,Binders,3,1272.64
CA-2016-160136,2023-11-03,Central,United States,BF-11005,Micheline Kowalik,Home Office,6.0,OFF-PA-10002160,Office Supplies,Paper,2,332.31
CA-2016-119515,2023-08-14,South,United States,WB-21850,Dyann Gopsall,Consumer,2.0,OFF-PA-10000552,Office Supplies,Paper,3,
CA-2016-165330,2023-12-11,West,United States,WB-21850,Dyann Gopsall,Consumer,0.0,OFF-BI-10004593,Office Supplies,Binders,5,7601.2
CA-2016-165330,2023-12-11,West,United States,WB-21850,Dyann Gopsall,Consumer,0.0,OFF-AR-10000914,Office Supplies,Art,2,845.71
CA-2016-165330,2023-12-11,West,United States,WB-21850,Dyann Gopsall,Consumer,0.0,OFF-PA-10000241,Office Supplies,Paper,1,1123.5
CA-2016-165330,2023-12-11,West,United States,WB-21850,Dyann Gopsall,Consumer,0.0,TEC-AC-10000057,Technology,Accessories,4,4350.38
CA-2016-165330,2023-12-11,West,United States,WB-21850,Dyann Gopsall,Consumer,0.0,FUR-CH-10003774,Furniture,Chairs,5,13197.65
CA-2016-165330,2023-12-11,West,United States,WB-21850,Dyann Gopsall,Consumer,0.0,OFF-BI-10002824,Office Supplies,Binders,3,1298.59
CA-2016-165330,2023-12-11,West,United States,WB-21850,Dyann Gopsall,Consumer,0.0,OFF-BI-10004001,Office Supplies,Binders,9,4449.31
CA-2016-165330,2023-12-11,West,United States,KH-16630,Iona Reaper,Corporate,0.0,FUR-TA-10004619,Furniture,Tables,7,32353.55
CA-2016-165330,2023-12-11,West,United States,KL-16645,Edwina Ravilus,Consumer,0.0,OFF-ST-10000636,Office Supplies,Storage,3,1821.24
CA-2016-165330,2023-12-11,West,United States,MG-17890,Durward Lawless,Home Office,0.0,OFF-AP-10001469,Office Supplies,Appliances,2,3025.25
CA-2016-165330,2023-12-11,West,United States,JF-15355,Link Wein,Consumer,0.0,OFF-BI-10002897,Office Supplies,Binders,2,212.95
CA-2016-157742,2023-12-29,West,United States,NL-18310,Pru Gripton,Home Office,2.0,OFF-EN-10002592,Office Supplies,Envelopes,3,994.9
CA-2017-169474,2024-02-04,East,United States,AS-10285,Yvon Couthard,Corporate,5.0,OFF-AP-10003971,Office Supplies,Appliances,3,1183.68
CA-2016-147473,2023-05-30,West,United States,JM-15580,Trey Stryde,Consumer,4.0,OFF-PA-10004782,Office Supplies,Paper,6,
CA-2016-114209,2023-05-21,Central,United States,JE-15715,Celie Mersh,Consumer,5.0,OFF-BI-10000343,Office Supplies,Binders,2,
CA-2016-114209,2023-05-21,Central,United States,JE-15715,Celie Mersh,Consumer,5.0,OFF-PA-10003591,Office Supplies,Paper,9,
CA-2016-167416,2023-05-12,West,United States,JE-15715,Celie Mersh,Consumer,5.0,OFF-EN-10001141,Office Supplies,Envelopes,5,
CA-2016-106950,2023-09-02,South,United States,JE-15715,Celie Mersh,Consumer,4.0,OFF-BI-10000014,Office Supplies,Binders,7,
CA-2016-106950,2023-09-02,South,United States,JE-15715,Celie Mersh,Consumer,4.0,OFF-AP-10000159,Office Supplies,Appliances,9,
CA-2016-106950,2023-09-02,South,United States,AR-10825,Bel Leile,Corporate,4.0,OFF-AR-10003560,Office Supplies,Art,4,
CA-2016-106950,2023-09-02,South,United States,AR-10825,Bel Leile,Corporate,4.0,FUR-TA-10001768,Furniture,Tables,3,
CA-2016-106950,2023-09-02,South,United States,AH-10075,Clayborne Learmonth,Corporate,4.0,TEC-AC-10002049,Technology,Accessories,3,
CA-2016-106950,2023-09-02,South,United States,AH-10075,Clayborne Learmonth,Corporate,4.0,OFF-BI-10003166,Office Supplies,Binders,5,
CA-2016-101980,2023-08-19,East,United States,DF-13135,Gib Castellucci,Consumer,1.0,OFF-BI-10000666,Office Supplies,Binders,6,
CA-2016-101980,2023-08-19,East,United States,SM-20005,Nina Chivers,Consumer,1.0,OFF-BI-10004318,Office Supplies,Binders,2,
CA-2016-101980,2023-08-19,East,United States,SG-20890,Tamqrah Waterfall,Corporate,1.0,OFF-BI-10003429,Office Supplies,Binders,5,
CA-2016-144337,2023-08-01,Central,United States,KH-16330,Leland Gatecliffe,Corporate,4.0,OFF-PA-10000249,Office Supplies,Paper,2,
US-2016-102239,2023-05-05,West,United States,JP-15460,Tandy Swain,Corporate,1.0,FUR-TA-10003392,Furniture,Tables,6,
US-2016-102239,2023-05-05,West,United States,GG-14650,Wilburt Quinane,Corporate,1.0,OFF-BI-10001890,Office Supplies,Binders,2,
CA-2017-104906,2024-02-13,East,United States,JG-15160,Ricca Tyzack,Consumer,4.0,OFF-PA-10001184,Office Supplies,Paper,3,645.88
CA-2016-123176,2023-09-27,South,United States,TT-21460,Dermot Senechell,Home Office,2.0,OFF-PA-10003971,Office Supplies,Paper,3,
CA-2016-123176,2023-09-27,South,United States,TT-21460,Dermot Senechell,Home Office,2.0,OFF-AR-10004685,Office Supplies,Art,3,
US-2016-117541,2023-11-14,East,United States,TT-21460,Dermot Senechell,Home Office,6.0,OFF-PA-10001609,Office Supplies,Paper,5,606.77
US-2016-117541,2023-11-14,East,United States,TT-21460,Dermot Senechell,Home Office,6.0,FUR-FU-10000550,Furniture,Furnishings,4,734.76
US-2017-141558,2024-03-11,East,United States,SR-20425,Kelsey Dignall,Home Office,5.0,TEC-PH-10002555,Technology,Phones,5,27834.0
US-2017-141558,2024-03-11,East,United States,AG-10330,Emanuele Ticic,Consumer,5.0,OFF-BI-10002794,Office Supplies,Binders,1,440.49
US-2017-141558,2024-03-11,East,United States,BP-11095,Lise Vakhonin,Corporate,5.0,FUR-TA-10004086,Furniture,Tables,3,5545.09
US-2017-141558,2024-03-11,East,United States,JW-16075,Hurlee Crayton,Consumer,5.0,OFF-ST-10004946,Office Supplies,Storage,1,1550.69
CA-2017-126718,2024-04-29,East,United States,BF-11170,Kit Trowill,Home Office,5.0,OFF-LA-10004055,Office Supplies,Labels,1,178.52
CA-2016-131380,2023-03-28,West,United States,MS-17770,Walliw Surridge,Consumer,3.0,OFF-ST-10002485,Office Supplies,Storage,4,
CA-2016-131380,2023-03-28,West,United States,MS-17770,Walliw Surridge,Consumer,3.0,OFF-PA-10001243,Office Supplies,Paper,1,
CA-2016-158610,2023-09-19,East,United States,NP-18325,Alvera Savin,Consumer,3.0,OFF-ST-10000604,Office Supplies,Storage,2,
CA-2017-125381,2024-04-25,West,United States,HK-14890,Amos Drinkwater,Corporate,2.0,TEC-AC-10000158,Technology,Accessories,3,3967.93
US-2017-141677,2024-03-26,Central,United States,HK-14890,Amos Drinkwater,Corporate,4.0,TEC-AC-10000158,Technology,Accessories,5,5239.67
US-2017-141677,2024-03-26,Central,United States,MY-18295,Allis Shann,Corporate,4.0,TEC-CO-10002313,Technology,Copiers,5,87350.64
US-2017-141677,2024-03-26,Central,United States,MY-18295,Allis Shann,Corporate,4.0,OFF-PA-10002581,Office Supplies,Paper,3,2706.17
US-2017-141677,2024-03-26,Central,United States,RC-19960,Lynnelle Greim,Consumer,4.0,OFF-AP-10001205,Office Supplies,Appliances,8,3172.63
US-2017-141677,2024-03-26,Central,United States,JO-15145,Kinsley Ranson,Corporate,4.0,OFF-ST-10000344,Office Supplies,Storage,3,1173.14
US-2016-144351,2023-11-14,East,United States,ED-13885,Tommi Kares,Home Office,4.0,TEC-PH-10001644,Technology,Phones,3,3318.61
CA-2017-128853,2024-04-21,East,United States,ED-13885,Tommi Kares,Home Office,2.0,FUR-CH-10004218,Furniture,Chairs,9,33192.55
CA-2016-164399,2023-11-12,West,United States,JS-15880,Maddi Bess,Consumer,3.0,TEC-PH-10004908,Technology,Phones,3,7454.3
CA-2016-164399,2023-11-12,West,United States,JS-15880,Maddi Bess,Consumer,3.0,FUR-TA-10003392,Furniture,Tables,3,24644.18
CA-2016-116918,2023-10-01,South,United States,PO-19180,Kele Rex,Home Office,5.0,OFF-BI-10004140,Office Supplies,Binders,4,194.59
CA-2016-116918,2023-10-01,South,United States,MH-17290,Caterina Poller,Home Office,5.0,OFF-AR-10003631,Office Supplies,Art,8,1118.71
CA-2016-147683,2023-11-13,West,United States,PO-19180,Kele Rex,Home Office,4.0,FUR-FU-10004848,Furniture,Furnishings,2,706.07
CA-2016-104276,2023-11-27,South,United States,BO-11425,Joyous Ogelbe,Consumer,6.0,TEC-PH-10001944,Technology,Phones,1,4181.71
CA-2016-104276,2023-11-27,South,United States,LC-16930,Holden Schust,Corporate,6.0,FUR-TA-10001039,Furniture,Tables,7,11855.46
CA-2016-120369,2023-10-28,East,United States,LC-16930,Holden Schust,Corporate,0.0,FUR-FU-10003806,Furniture,Furnishings,5,27393.81
CA-2016-143476,2023-09-11,West,United States,HW-14935,Tobi Tender,Corporate,2.0,OFF-AR-10003759,Office Supplies,Art,2,
CA-2016-143476,2023-09-11,West,United States,HW-14935,Tobi Tender,Corporate,2.0,OFF-PA-10001837,Office Supplies,Paper,4,
CA-2016-143476,2023-09-11,West,United States,BP-11290,Jacki Hanalan,Consumer,2.0,OFF-PA-10001667,Office Supplies,Paper,2,
CA-2017-154760,2024-01-09,East,United States,RD-19720,Wilhelmine McSporrin,Consumer,4.0,OFF-BI-10004632,Office Supplies,Binders,3,10054.03
US-2017-104437,2024-01-27,East,United States,SC-20380,Hale Chung,Consumer,4.0,TEC-PH-10000193,Technology,Phones,3,5015.11
CA-2017-153843,2024-03-13,East,United States,GB-14575,Whitman Curedell,Consumer,2.0,OFF-BI-10002353,Office Supplies,Binders,2,1126.38
CA-2017-153843,2024-03-13,East,United States,GB-14575,Whitman Curedell,Consumer,2.0,OFF-AP-10001564,Office Supplies,Appliances,2,16967.18
CA-2017-153843,2024-03-13,East,United States,FP-14320,Tina Pulford,Consumer,2.0,OFF-PA-10003673,Office Supplies,Paper,4,989.23
CA-2016-101651,2023-12-24,West,United States,JF-15355,Link Wein,Consumer,6.0,FUR-FU-10000771,Furniture,Furnishings,7,1599.98
CA-2016-101651,2023-12-24,West,United States,TP-21415,Neils Norcutt,Consumer,6.0,OFF-EN-10001990,Office Supplies,Envelopes,7,1447.12
CA-2017-136651,2024-04-23,West,United States,RL-19615,Colline Valance,Consumer,2.0,FUR-FU-10002445,Furniture,Furnishings,7,2409.46
CA-2017-136651,2024-04-23,West,United States,SB-20170,Cordula Avrahamian,Consumer,2.0,OFF-BI-10003638,Office Supplies,Binders,6,3372.37
CA-2017-136651,2024-04-23,West,United States,JS-15595,Camey Shera,Corporate,2.0,FUR-FU-10004864,Furniture,Furnishings,2,876.5
CA-2017-145807,2024-02-09,West,United States,BP-11155,Ibrahim Ferbrache,Consumer,4.0,OFF-ST-10001370,Office Supplies,Storage,5,12923.29
CA-2016-116764,2023-08-27,South,United States,EM-14140,Garreth Hovenden,Home Office,6.0,OFF-LA-10002473,Office Supplies,Labels,4,
CA-2016-152457,2023-09-12,Central,United States,EM-14140,Garreth Hovenden,Home Office,6.0,OFF-PA-10003790,Office Supplies,Paper,3,
CA-2016-152730,2023-05-30,Central,United States,EM-14140,Garreth Hovenden,Home Office,5.0,OFF-AP-10002684,Office Supplies,Appliances,3,
CA-2016-152730,2023-05-30,Central,United States,EM-14140,Garreth Hovenden,Home Office,5.0,FUR-FU-10001037,Furniture,Furnishings,5,
CA-2016-152730,2023-05-30,Central,United States,EM-14140,Garreth Hovenden,Home Office,5.0,OFF-ST-10000876,Office Supplies,Storage,4,
CA-2016-152730,2023-05-30,Central,United States,EM-14140,Garreth Hovenden,Home Office,5.0,OFF-AR-10003732,Office Supplies,Art,2,
CA-2016-152730,2023-05-30,Central,United States,GZ-14545,Newton Redemile,Corporate,5.0,OFF-PA-10000994,Office Supplies,Paper,6,
CA-2016-152730,2023-05-30,Central,United States,ML-17395,Tonye Leedal,Corporate,5.0,OFF-AR-10000940,Office Supplies,Art,5,
CA-2016-152730,2023-05-30,Central,United States,ML-17395,Tonye Leedal,Corporate,5.0,OFF-PA-10004888,Office Supplies,Paper,7,
CA-2016-152730,2023-05-30,Central,United States,PG-18895,Hal Balser,Consumer,5.0,TEC-PH-10000441,Technology,Phones,1,
CA-2016-123337,2023-09-16,West,United States,AW-10930,Teresa Vibert,Home Office,6.0,FUR-BO-10001918,Furniture,Bookcases,2,
CA-2016-123337,2023-09-16,West,United States,AW-10930,Teresa Vibert,Home Office,6.0,OFF-AP-10002287,Office Supplies,Appliances,4,
US-2016-150357,2023-10-10,South,United States,JK-16120,Heddie Kobieriecki,Home Office,4.0,OFF-SU-10004498,Office Supplies,Supplies,2,752.61
US-2016-150357,2023-10-10,South,United States,TC-21535,Clemens Elmar,Home Office,4.0,OFF-BI-10002557,Office Supplies,Binders,3,149.55
CA-2016-157217,2023-07-19,West,United States,LC-17140,Lonna Wigan,Consumer,2.0,TEC-PH-10002070,Technology,Phones,2,
CA-2016-157217,2023-07-19,West,United States,BS-11365,Arabele Shapland,Corporate,2.0,TEC-AC-10003095,Technology,Accessories,3,
CA-2016-108224,2023-05-14,West,United States,BS-11365,Arabele Shapland,Corporate,0.0,TEC-AC-10003832,Technology,Accessories,7,
CA-2016-149965,2023-06-20,Central,United States,SC-20725,Chalmers Sedgeworth,Consumer,5.0,TEC-AC-10004877,Technology,Accessories,1,
CA-2016-149965,2023-06-20,Central,United States,LR-16915,Lolly Hultberg,Consumer,5.0,FUR-FU-10004270,Furniture,Furnishings,3,
CA-2016-144092,2023-11-05,West,United States,SC-20575,Carina Snoxell,Consumer,2.0,TEC-AC-10002305,Technology,Accessories,4,2645.01
CA-2016-144092,2023-11-05,West,United States,SC-20575,Carina Snoxell,Consumer,2.0,FUR-CH-10004875,Furniture,Chairs,2,4183.82
CA-2016-144092,2023-11-05,West,United States,TN-21040,Sandy Dacca,Home Office,2.0,OFF-EN-10001434,Office Supplies,Envelopes,3,5809.11
CA-2016-121377,2023-05-28,Central,United States,MN-17935,Dieter McMeanma,Consumer,5.0,TEC-PH-10001817,Technology,Phones,1,
CA-2016-132066,2023-10-16,East,United States,MN-17935,Dieter McMeanma,Consumer,4.0,FUR-TA-10001539,Furniture,Tables,1,5135.5
CA-2016-149349,2023-11-12,Central,United States,PR-18880,Francklin Kerley,Consumer,1.0,FUR-FU-10001037,Furniture,Furnishings,6,831.47
CA-2017-152135,2024-03-16,East,United States,MZ-17335,Glad Jimson,Home Office,2.0,TEC-PH-10003505,Technology,Phones,8,16331.48
CA-2016-151974,2023-09-22,East,United States,AR-10345,Liz Siret,Corporate,7.0,OFF-LA-10004484,Office Supplies,Labels,5,
CA-2017-154102,2024-02-06,West,United States,AR-10345,Liz Siret,Corporate,7.0,OFF-PA-10001593,Office Supplies,Paper,5,1094.38
CA-2016-114748,2023-10-09,West,United States,DS-13180,Town Kidner,Corporate,5.0,OFF-AR-10001315,Office Supplies,Art,1,50.43
CA-2016-114748,2023-10-09,West,United States,DS-13180,Town Kidner,Corporate,5.0,FUR-FU-10001488,Furniture,Furnishings,2,6073.42
CA-2016-127243,2023-11-28,East,United States,DS-13180,Town Kidner,Corporate,6.0,TEC-PH-10004539,Technology,Phones,3,12432.61
CA-2016-127243,2023-11-28,East,United States,BP-11095,Lise Vakhonin,Corporate,6.0,OFF-FA-10004076,Office Supplies,Fasteners,8,463.12
CA-2016-127243,2023-11-28,East,United States,TG-21310,Myron Goulthorp,Consumer,6.0,OFF-BI-10003166,Office Supplies,Binders,2,251.74
CA-2016-127243,2023-11-28,East,United States,BT-11395,Corrianne Tallow,Corporate,6.0,OFF-ST-10002301,Office Supplies,Storage,2,1189.38
CA-2016-127243,2023-11-28,East,United States,JF-15190,Evey Thomann,Consumer,6.0,FUR-CH-10002647,Furniture,Chairs,7,12711.1
CA-2017-161851,2024-04-15,South,United States,JF-15190,Evey Thomann,Consumer,2.0,OFF-BI-10004654,Office Supplies,Binders,3,558.95
US-2017-123862,2024-01-07,West,United States,GG-14650,Wilburt Quinane,Corporate,2.0,OFF-ST-10000760,Office Supplies,Storage,11,5527.4
US-2017-123862,2024-01-07,West,United States,MC-18130,Otha Klagges,Corporate,2.0,OFF-ST-10002301,Office Supplies,Storage,3,2193.28
US-2017-123862,2024-01-07,West,United States,ML-18265,Ganny Ellesmere,Consumer,2.0,OFF-SU-10004884,Office Supplies,Supplies,7,3957.75
US-2017-123862,2024-01-07,West,United States,AG-10270,Burch Houlaghan,Consumer,2.0,OFF-FA-10003112,Office Supplies,Fasteners,1,283.59
